StudentID,StudentName,Grade,CourseID,CourseName,SectionID,Period,Slots,TeacherID,TeacherName,RoomID,RoomName
27057,,0,OH1305,Art of Fiction Intermediate Level,OH1305.1,4,A4;C2;D5,23,,,
29014,,0,OC1306,Sculpture I,OC1306.1,3,A3;C1;D4,5,,,
29014,,0,I0903,Algebra I 9,I0903.1,6,B1;C4;E2,37,,,
29014,,0,E0901,Physical Education and Health 9,E0901.5,7,B2;C5;E4,9,,,
29014,,0,H0904,English 9,H0904.6,4,A4;C2;D5,15,,,
29014,,0,G0901,Español & Literatura 9,G0901.1,2,A2;B5;D3,28,,,
29014,,0,ADVHS01,Advisory HS,ADVHS01.16,9,E3,28,,,
29014,,0,A0901,Biology 9,A0901.3,8,B3;D1;E5,49,,,
29014,,0,J0901,Technology 9,J0901.3,5,A5;C3;E1,21,,,
29014,,0,B0901,Social Studies 9,B0901.4,1,A1;B4;D2,34,,,
27180,,0,OZ1207,Anatomy and Physiology,OZ1207.2,2,A2;B5;D3,49,,,
27180,,0,OH1306,Art of Fiction Higher Level,OH1306.2,7,B2;C5;E4,23,,,
27180,,0,L1304,Life Purpose,L1304.3,4,A4;C2;D5,33,,,
27180,,0,J1203,Tech. and Innovation for Social Change,J1203.4,5,A5;C3;E1,22,,,
27180,,0,OI1305,Calculus,OI1305.5,8,B3;D1;E5,44,,,
27180,,0,G1201,Español & Literatura 12,G1201.4,1,A1;B4;D2,6,,,
27180,,0,E1201,Physical Education and Health 12,E1201.6,3,A3;C1;D4,30,,,
27180,,0,ADVHS01,Advisory HS,ADVHS01.16,9,E3,28,,,
27180,,0,B1001,Social Sciences 10,B1001.1,6,B1;C4;E2,25,,,
30158,,0,J0901,Technology 9,J0901.2,3,A3;C1;D4,21,,,
30158,,0,OC1305,Painting I,OC1305.3,5,A5;C3;E1,5,,,
30158,,0,E0901,Physical Education and Health 9,E0901.6,8,B3;D1;E5,9,,,
30158,,0,A0901,Biology 9,A0901.5,1,A1;B4;D2,49,,,
30158,,0,H0904,English 9,H0904.6,4,A4;C2;D5,15,,,
30158,,0,B0901,Social Studies 9,B0901.7,7,B2;C5;E4,40,,,
30158,,0,G0901,Español & Literatura 9,G0901.1,2,A2;B5;D3,28,,,
30158,,0,I1003,Geometry,I1003.1,6,B1;C4;E2,35,,,
30158,,0,ADVHS01,Advisory HS,ADVHS01.36,9,E3,49,,,
27110,,0,L1302,Introduction to Law,L1302.1,4,A4;C2;D5,24,,,
27110,,0,OH1501,Journalism Higher Level,OH1501.2,7,B2;C5;E4,43,,,
27110,,0,OI1303,Financial Math,OI1303.2,5,A5;C3;E1,4,,,
27110,,0,A1204,Environmental Science,A1204.3,8,B3;D1;E5,13,,,
27110,,0,J1203,Tech. and Innovation for Social Change,J1203.2,2,A2;B5;D3,20,,,
27110,,0,OI1305,Calculus,OI1305.4,6,B1;C4;E2,44,,,
27110,,0,G1201,Español & Literatura 12,G1201.4,1,A1;B4;D2,6,,,
27110,,0,E1201,Physical Education and Health 12,E1201.6,3,A3;C1;D4,30,,,
27110,,0,ADVHS01,Advisory HS,ADVHS01.15,9,E3,26,,,
30087,,0,OC1306,Sculpture I,OC1306.1,3,A3;C1;D4,5,,,
30087,,0,J0901,Technology 9,J0901.3,5,A5;C3;E1,21,,,
30087,,0,E0901,Physical Education and Health 9,E0901.5,7,B2;C5;E4,9,,,
30087,,0,A0901,Biology 9,A0901.5,1,A1;B4;D2,49,,,
30087,,0,H0904,English 9,H0904.3,6,B1;C4;E2,29,,,
30087,,0,B0901,Social Studies 9,B0901.5,8,B3;D1;E5,40,,,
30087,,0,G0901,Español & Literatura 9,G0901.1,2,A2;B5;D3,28,,,
30087,,0,I1003,Geometry,I1003.5,4,A4;C2;D5,42,,,
30087,,0,ADVHS01,Advisory HS,ADVHS01.6,9,E3,8,,,
28175,,0,OA1319,AP Physics 1,OA1319.2,7,B2;C5;E4,31,,,
28175,,0,I1214,AP Seminar,I1214.1,1,A1;B4;D2,19,,,
28175,,0,E1101,Physical Education and Health 11,E1101.3,8,B3;D1;E5,27,,,
28175,,0,ADVHS01,Advisory HS,ADVHS01.22,9,E3,35,,,
28175,,0,L1304,Life Purpose,L1304.4,2,A2;B5;D3,33,,,
28175,,0,B1001,Social Sciences 10,B1001.1,6,B1;C4;E2,25,,,
28175,,0,OB1520,AP Statistics,OB1520.2,5,A5;C3;E1,37,,,
28110,,0,OB1520,AP Statistics,OB1520.2,5,A5;C3;E1,37,,,
28110,,0,I1213,AP Microeconomics,I1213.2,7,B2;C5;E4,34,,,
28110,,0,E1101,Physical Education and Health 11,E1101.4,1,A1;B4;D2,27,,,
28110,,0,ADVHS01,Advisory HS,ADVHS01.2,9,E3,4,,,
28110,,0,OI1003,Algebra II,OI1003.1,2,A2;B5;D3,4,,,
28110,,0,I1212,AP Macroeconomics,I1212.2,7,B2;C5;E4,34,,,
28110,,0,C0904,Band Level I,C0904.1,6,B1;C4;E2,3,,,
28110,,0,A1105,Physics 11,A1105.1,8,B3;D1;E5,7,,,
28110,,0,OH1305,Art of Fiction Intermediate Level,OH1305.1,4,A4;C2;D5,23,,,
28110,,0,G1203,Español & Literatura 11,G1203.3,3,A3;C1;D4,36,,,
29023,,0,OZ1323,AP Human Geography,OZ1323.3,6,B1;C4;E2,45,,,
29023,,0,OI1003,Algebra II,OI1003.2,1,A1;B4;D2,8,,,
29023,,0,E1001,Physical Education and Health 10,E1001.1,5,A5;C3;E1,12,,,
29023,,0,A1006,Chemistry 10,A1006.3,7,B2;C5;E4,7,,,
29023,,0,B1001,Social Sciences 10,B1001.3,3,A3;C1;D4,26,,,
29023,,0,ADVHS01,Advisory HS,ADVHS01.32,9,E3,45,,,
29023,,0,G1004,AP Spanish Language and Culture,G1004.2,2,A2;B5;D3,47,,,
29023,,0,OZ1207,Anatomy and Physiology,OZ1207.1,4,A4;C2;D5,13,,,
29023,,0,H1001,English 10,H1001.4,8,B3;D1;E5,15,,,
29092,,0,I1214,AP Seminar,I1214.3,6,B1;C4;E2,19,,,
29092,,0,OI1003,Algebra II,OI1003.4,5,A5;C3;E1,8,,,
29092,,0,E1001,Physical Education and Health 10,E1001.5,3,A3;C1;D4,12,,,
29092,,0,A1006,Chemistry 10,A1006.3,7,B2;C5;E4,7,,,
29092,,0,B1001,Social Sciences 10,B1001.4,8,B3;D1;E5,26,,,
29092,,0,OZ1323,AP Human Geography,OZ1323.2,4,A4;C2;D5,45,,,
29092,,0,C0905,Band Level II,C0905.1,1,A1;B4;D2,3,,,
29092,,0,G1004,AP Spanish Language and Culture,G1004.2,2,A2;B5;D3,47,,,
29092,,0,ADVHS01,Advisory HS,ADVHS01.16,9,E3,28,,,
30005,,0,OC1306,Sculpture I,OC1306.1,3,A3;C1;D4,5,,,
30005,,0,J0903,FRC 9,J0903.2,1,A1;B4;D2,20,,,
30005,,0,E0901,Physical Education and Health 9,E0901.4,4,A4;C2;D5,9,,,
30005,,0,A0901,Biology 9,A0901.4,6,B1;C4;E2,49,,,
30005,,0,B0901,Social Studies 9,B0901.5,8,B3;D1;E5,40,,,
30005,,0,G0901,Español & Literatura 9,G0901.6,7,B2;C5;E4,48,,,
30005,,0,ADVHS01,Advisory HS,ADVHS01.30,9,E3,15,,,
30005,,0,I1003,Geometry,I1003.2,2,A2;B5;D3,35,,,
30005,,0,H0904,English 9,H0904.7,5,A5;C3;E1,15,,,
27020,,0,OA1317,AP Chemistry,OA1317.1,6,B1;C4;E2,38,,,
27020,,0,OH1306,Art of Fiction Higher Level,OH1306.3,8,B3;D1;E5,23,,,
27020,,0,L1301,AP Psychology,L1301.2,3,A3;C1;D4,33,,,
27020,,0,OI1305,Calculus,OI1305.1,7,B2;C5;E4,35,,,
27020,,0,G1201,Español & Literatura 12,G1201.6,4,A4;C2;D5,36,,,
27020,,0,E1201,Physical Education and Health 12,E1201.1,1,A1;B4;D2,30,,,
27020,,0,ADVHS01,Advisory HS,ADVHS01.21,9,E3,34,,,
27020,,0,OC1305,Painting I,OC1305.1,2,A2;B5;D3,5,,,
27020,,0,J1203,Tech. and Innovation for Social Change,J1203.4,5,A5;C3;E1,22,,,
30076,,0,A0901,Biology 9,A0901.1,5,A5;C3;E1,41,,,
30076,,0,B0901,Social Studies 9,B0901.6,6,B1;C4;E2,40,,,
30076,,0,G0901,Español & Literatura 9,G0901.6,7,B2;C5;E4,48,,,
30076,,0,ADVHS01,Advisory HS,ADVHS01.28,9,E3,42,,,
30076,,0,J0901,Technology 9,J0901.2,3,A3;C1;D4,21,,,
30076,,0,I1003,Geometry,I1003.5,4,A4;C2;D5,42,,,
30076,,0,OC1305,Painting I,OC1305.4,1,A1;B4;D2,46,,,
30076,,0,H0904,English 9,H0904.4,2,A2;B5;D3,29,,,
30076,,0,E0901,Physical Education and Health 9,E0901.6,8,B3;D1;E5,9,,,
27119,,0,L1303,Pensar nuestro tiempo,L1303.1,7,B2;C5;E4,24,,,
27119,,0,I1208,AP Calculus BC,I1208.1,4,A4;C2;D5,44,,,
27119,,0,G1202,AP Spanish Literature and Culture,G1202.1,3,A3;C1;D4,6,,,
27119,,0,OH1306,Art of Fiction Higher Level,OH1306.3,8,B3;D1;E5,23,,,
27119,,0,A1204,Environmental Science,A1204.2,6,B1;C4;E2,13,,,
27119,,0,J1203,Tech. and Innovation for Social Change,J1203.2,2,A2;B5;D3,20,,,
27119,,0,ADVHS01,Advisory HS,ADVHS01.3,9,E3,5,,,
27119,,0,E1201,Physical Education and Health 12,E1201.1,1,A1;B4;D2,30,,,
27119,,0,C0907,Band Level III,C0907.1,5,A5;C3;E1,3,,,
27044,,0,L1303,Pensar nuestro tiempo,L1303.1,7,B2;C5;E4,24,,,
27044,,0,OI1303,Financial Math,OI1303.1,4,A4;C2;D5,4,,,
27044,,0,OH1306,Art of Fiction Higher Level,OH1306.1,1,A1;B4;D2,23,,,
27044,,0,J1203,Tech. and Innovation for Social Change,J1203.1,6,B1;C4;E2,20,,,
27044,,0,OI1305,Calculus,OI1305.2,5,A5;C3;E1,35,,,
27044,,0,ADVHS01,Advisory HS,ADVHS01.34,9,E3,47,,,
27044,,0,G1201,Español & Literatura 12,G1201.3,2,A2;B5;D3,6,,,
27044,,0,E1201,Physical Education and Health 12,E1201.6,3,A3;C1;D4,30,,,
27044,,0,OA1322,AP Physics 2,OA1322.2,8,B3;D1;E5,31,,,
29068,,0,H1001,English 10,H1001.3,2,A2;B5;D3,15,,,
29068,,0,OZ1323,AP Human Geography,OZ1323.1,1,A1;B4;D2,45,,,
29068,,0,E1001,Physical Education and Health 10,E1001.6,8,B3;D1;E5,12,,,
29068,,0,A1006,Chemistry 10,A1006.4,3,A3;C1;D4,38,,,
29068,,0,B1001,Social Sciences 10,B1001.6,4,A4;C2;D5,26,,,
29068,,0,I1003,Geometry,I1003.1,6,B1;C4;E2,35,,,
29068,,0,G1004,AP Spanish Language and Culture,G1004.4,7,B2;C5;E4,47,,,
29068,,0,ADVHS01,Advisory HS,ADVHS01.4,9,E3,6,,,
30002,,0,OC1306,Sculpture I,OC1306.1,3,A3;C1;D4,5,,,
30002,,0,J0903,FRC 9,J0903.1,8,B3;D1;E5,20,,,
30002,,0,E0901,Physical Education and Health 9,E0901.4,4,A4;C2;D5,9,,,
30002,,0,H0904,English 9,H0904.1,7,B2;C5;E4,29,,,
30002,,0,B0901,Social Studies 9,B0901.4,1,A1;B4;D2,34,,,
30002,,0,G0901,Español & Literatura 9,G0901.4,5,A5;C3;E1,28,,,
30002,,0,I1003,Geometry,I1003.2,2,A2;B5;D3,35,,,
30002,,0,A0901,Biology 9,A0901.4,6,B1;C4;E2,49,,,
30002,,0,ADVHS01,Advisory HS,ADVHS01.2,9,E3,4,,,
29101,,0,OI1003,Algebra II,OI1003.2,1,A1;B4;D2,8,,,
29101,,0,E1001,Physical Education and Health 10,E1001.1,5,A5;C3;E1,12,,,
29101,,0,B1001,Social Sciences 10,B1001.6,4,A4;C2;D5,26,,,
29101,,0,G1004,AP Spanish Language and Culture,G1004.3,3,A3;C1;D4,47,,,
29101,,0,H1001,English 10,H1001.3,2,A2;B5;D3,15,,,
29101,,0,OZ1323,AP Human Geography,OZ1323.3,6,B1;C4;E2,45,,,
29101,,0,A1006,Chemistry 10,A1006.3,7,B2;C5;E4,7,,,
29101,,0,ADVHS01,Advisory HS,ADVHS01.9,9,E3,20,,,
27100,,0,I1204,AP Calculus AB,I1204.1,2,A2;B5;D3,44,,,
27100,,0,L1301,AP Psychology,L1301.3,6,B1;C4;E2,33,,,
27100,,0,A1105,Physics 11,A1105.1,8,B3;D1;E5,7,,,
27100,,0,E1101,Physical Education and Health 11,E1101.2,7,B2;C5;E4,27,,,
27100,,0,ADVHS01,Advisory HS,ADVHS01.14,9,E3,25,,,
27100,,0,L1302,Introduction to Law,L1302.1,4,A4;C2;D5,24,,,
27100,,0,H1206,AP English Language & Composition,H1206.1,3,A3;C1;D4,19,,,
27100,,0,G1203,Español & Literatura 11,G1203.2,1,A1;B4;D2,36,,,
28077,,0,B1006,Cultural Studies,B1006.2,7,B2;C5;E4,32,,,
28077,,0,E1001,Physical Education and Health 10,E1001.5,3,A3;C1;D4,12,,,
28077,,0,A1006,Chemistry 10,A1006.1,6,B1;C4;E2,7,,,
28077,,0,B1001,Social Sciences 10,B1001.7,5,A5;C3;E1,26,,,
28077,,0,I1003,Geometry,I1003.4,1,A1;B4;D2,42,,,
28077,,0,G1004,AP Spanish Language and Culture,G1004.2,2,A2;B5;D3,47,,,
28077,,0,ADVHS01,Advisory HS,ADVHS01.11,9,E3,22,,,
28077,,0,OJ1204,Creative Design,OJ1204.1,4,A4;C2;D5,21,,,
28077,,0,H1001,English 10,H1001.4,8,B3;D1;E5,15,,,
29045,,0,I1214,AP Seminar,I1214.1,1,A1;B4;D2,19,,,
29045,,0,OI1003,Algebra II,OI1003.3,4,A4;C2;D5,8,,,
29045,,0,A1006,Chemistry 10,A1006.3,7,B2;C5;E4,7,,,
29045,,0,B1001,Social Sciences 10,B1001.7,5,A5;C3;E1,26,,,
29045,,0,G1004,AP Spanish Language and Culture,G1004.2,2,A2;B5;D3,47,,,
29045,,0,E1001,Physical Education and Health 10,E1001.6,8,B3;D1;E5,12,,,
29045,,0,OJ1306,AP Computer Science Principles,OJ1306.1,3,A3;C1;D4,50,,,
29045,,0,OZ1323,AP Human Geography,OZ1323.3,6,B1;C4;E2,45,,,
29045,,0,ADVHS01,Advisory HS,ADVHS01.6,9,E3,8,,,
29116,,0,H1001,English 10,H1001.3,2,A2;B5;D3,15,,,
29116,,0,OZ1323,AP Human Geography,OZ1323.1,1,A1;B4;D2,45,,,
29116,,0,OI1003,Algebra II,OI1003.5,3,A3;C1;D4,8,,,
29116,,0,E1001,Physical Education and Health 10,E1001.2,6,B1;C4;E2,12,,,
29116,,0,A1006,Chemistry 10,A1006.7,4,A4;C2;D5,38,,,
29116,,0,G1004,AP Spanish Language and Culture,G1004.5,5,A5;C3;E1,47,,,
29116,,0,B1001,Social Sciences 10,B1001.2,7,B2;C5;E4,25,,,
29116,,0,I1003,Geometry,I1003.6,8,B3;D1;E5,42,,,
29116,,0,ADVHS01,Advisory HS,ADVHS01.23,9,E3,36,,,
100052,,0,A1105,Physics 11,A1105.5,4,A4;C2;D5,41,,,
100052,,0,E1101,Physical Education and Health 11,E1101.1,5,A5;C3;E1,27,,,
100052,,0,ADVHS01,Advisory HS,ADVHS01.3,9,E3,5,,,
100052,,0,I1213,AP Microeconomics,I1213.1,6,B1;C4;E2,34,,,
100052,,0,OJ1203,Entrepreneurship Business Technology,OJ1203.2,8,B3;D1;E5,22,,,
100052,,0,I1204,AP Calculus AB,I1204.1,2,A2;B5;D3,44,,,
100052,,0,I1212,AP Macroeconomics,I1212.1,6,B1;C4;E2,34,,,
100052,,0,G1203,Español & Literatura 11,G1203.2,1,A1;B4;D2,36,,,
100052,,0,C0904,Band Level I,C0904.4,7,B2;C5;E4,3,,,
100052,,0,H1206,AP English Language & Composition,H1206.1,3,A3;C1;D4,19,,,
28173,,0,OA1319,AP Physics 1,OA1319.2,7,B2;C5;E4,31,,,
28173,,0,OH1305,Art of Fiction Intermediate Level,OH1305.3,2,A2;B5;D3,40,,,
28173,,0,I1213,AP Microeconomics,I1213.1,6,B1;C4;E2,34,,,
28173,,0,ADVHS01,Advisory HS,ADVHS01.21,9,E3,34,,,
28173,,0,VHS0052,Spanish Film, Art, and Literature,VHS0052.2,1,A1;B4;D2,25,,,
28173,,0,OI1003,Algebra II,OI1003.4,5,A5;C3;E1,8,,,
28173,,0,E1101,Physical Education and Health 11,E1101.3,8,B3;D1;E5,27,,,
28173,,0,I1212,AP Macroeconomics,I1212.4,3,A3;C1;D4,34,,,
29021,,0,B1006,Cultural Studies,B1006.1,6,B1;C4;E2,32,,,
29021,,0,H1001,English 10,H1001.1,4,A4;C2;D5,29,,,
29021,,0,OI1003,Algebra II,OI1003.2,1,A1;B4;D2,8,,,
29021,,0,A1006,Chemistry 10,A1006.4,3,A3;C1;D4,38,,,
29021,,0,B1001,Social Sciences 10,B1001.4,8,B3;D1;E5,26,,,
29021,,0,G1004,AP Spanish Language and Culture,G1004.5,5,A5;C3;E1,47,,,
29021,,0,ADVHS01,Advisory HS,ADVHS01.20,9,E3,33,,,
29021,,0,E1001,Physical Education and Health 10,E1001.4,7,B2;C5;E4,12,,,
29021,,0,OZ1207,Anatomy and Physiology,OZ1207.2,2,A2;B5;D3,49,,,
28034,,0,I1213,AP Microeconomics,I1213.4,3,A3;C1;D4,34,,,
28034,,0,OI1305,Calculus,OI1305.1,7,B2;C5;E4,35,,,
28034,,0,A1105,Physics 11,A1105.3,6,B1;C4;E2,41,,,
28034,,0,E1101,Physical Education and Health 11,E1101.5,4,A4;C2;D5,27,,,
28034,,0,VHS0052,Spanish Film, Art, and Literature,VHS0052.1,8,B3;D1;E5,25,,,
28034,,0,L1301,AP Psychology,L1301.1,5,A5;C3;E1,33,,,
28034,,0,I1212,AP Macroeconomics,I1212.4,3,A3;C1;D4,34,,,
28034,,0,ADVHS01,Advisory HS,ADVHS01.21,9,E3,34,,,
28034,,0,I1214,AP Seminar,I1214.1,1,A1;B4;D2,19,,,
29058,,0,I1214,AP Seminar,I1214.1,1,A1;B4;D2,19,,,
29058,,0,OZ1323,AP Human Geography,OZ1323.2,4,A4;C2;D5,45,,,
29058,,0,OI1003,Algebra II,OI1003.6,6,B1;C4;E2,8,,,
29058,,0,E1001,Physical Education and Health 10,E1001.4,7,B2;C5;E4,12,,,
29058,,0,A1006,Chemistry 10,A1006.5,8,B3;D1;E5,38,,,
29058,,0,B1001,Social Sciences 10,B1001.3,3,A3;C1;D4,26,,,
29058,,0,ADVHS01,Advisory HS,ADVHS01.22,9,E3,35,,,
29058,,0,G1004,AP Spanish Language and Culture,G1004.2,2,A2;B5;D3,47,,,
29058,,0,C0907,Band Level III,C0907.1,5,A5;C3;E1,3,,,
27146,,0,OA1318,AP Environmental Science,OA1318.1,1,A1;B4;D2,13,,,
27146,,0,I1204,AP Calculus AB,I1204.2,7,B2;C5;E4,44,,,
27146,,0,OB1520,AP Statistics,OB1520.1,8,B3;D1;E5,37,,,
27146,,0,L1304,Life Purpose,L1304.4,2,A2;B5;D3,33,,,
27146,,0,J1203,Tech. and Innovation for Social Change,J1203.4,5,A5;C3;E1,22,,,
27146,,0,G1201,Español & Literatura 12,G1201.6,4,A4;C2;D5,36,,,
27146,,0,ADVHS01,Advisory HS,ADVHS01.14,9,E3,25,,,
27146,,0,E1201,Physical Education and Health 12,E1201.4,6,B1;C4;E2,30,,,
27146,,0,H1201B,AP English Literature and Composition,H1201B.2,0,,23,,,
28117,,0,OA1319,AP Physics 1,OA1319.2,7,B2;C5;E4,31,,,
28117,,0,L1301,AP Psychology,L1301.1,5,A5;C3;E1,33,,,
28117,,0,G1203,Español & Literatura 11,G1203.1,2,A2;B5;D3,36,,,
28117,,0,E1101,Physical Education and Health 11,E1101.6,6,B1;C4;E2,27,,,
28117,,0,OI1003,Algebra II,OI1003.2,1,A1;B4;D2,8,,,
28117,,0,ADVHS01,Advisory HS,ADVHS01.35,9,E3,48,,,
28117,,0,I1215,AP 3-D Art and Design,I1215.1,8,B3;D1;E5,5,,,
28117,,0,H1201B,AP English Literature and Composition,H1201B.2,0,,23,,,
28117,,0,OC1310,Painting II,OC1310.3,3,A3;C1;D4,46,,,
30162,,0,J0901,Technology 9,J0901.2,3,A3;C1;D4,21,,,
30162,,0,I0903,Algebra I 9,I0903.1,6,B1;C4;E2,37,,,
30162,,0,OC1305,Painting I,OC1305.2,4,A4;C2;D5,5,,,
30162,,0,E0901,Physical Education and Health 9,E0901.3,1,A1;B4;D2,9,,,
30162,,0,A0901,Biology 9,A0901.3,8,B3;D1;E5,49,,,
30162,,0,B0901,Social Studies 9,B0901.1,5,A5;C3;E1,32,,,
30162,,0,G0901,Español & Literatura 9,G0901.1,2,A2;B5;D3,28,,,
30162,,0,ADVHS01,Advisory HS,ADVHS01.24,9,E3,37,,,
30162,,0,H0904,English 9,H0904.1,7,B2;C5;E4,29,,,
27019,,0,J1203,Tech. and Innovation for Social Change,J1203.4,5,A5;C3;E1,22,,,
27019,,0,E1201,Physical Education and Health 12,E1201.1,1,A1;B4;D2,30,,,
27019,,0,ADVHS01,Advisory HS,ADVHS01.32,9,E3,45,,,
27019,,0,L1302,Introduction to Law,L1302.2,3,A3;C1;D4,24,,,
27019,,0,G1201,Español & Literatura 12,G1201.3,2,A2;B5;D3,6,,,
27019,,0,OI1305,Calculus,OI1305.4,6,B1;C4;E2,44,,,
27019,,0,A1204,Environmental Science,A1204.3,8,B3;D1;E5,13,,,
27019,,0,OH1501,Journalism Higher Level,OH1501.1,4,A4;C2;D5,43,,,
27019,,0,OC1310,Painting II,OC1310.1,7,B2;C5;E4,46,,,
29091,,0,H1206,AP English Language & Composition,H1206.2,2,A2;B5;D3,19,,,
29091,,0,OZ1323,AP Human Geography,OZ1323.4,7,B2;C5;E4,45,,,
29091,,0,E1001,Physical Education and Health 10,E1001.2,6,B1;C4;E2,12,,,
29091,,0,B1001,Social Sciences 10,B1001.7,5,A5;C3;E1,26,,,
29091,,0,G1004,AP Spanish Language and Culture,G1004.1,1,A1;B4;D2,47,,,
29091,,0,ADVHS01,Advisory HS,ADVHS01.20,9,E3,33,,,
29091,,0,I1211,AP Precalculus,I1211.1,3,A3;C1;D4,4,,,
29091,,0,A1006,Chemistry 10,A1006.7,4,A4;C2;D5,38,,,
30075,,0,C0904,Band Level I,C0904.2,2,A2;B5;D3,3,,,
30075,,0,A0901,Biology 9,A0901.1,5,A5;C3;E1,41,,,
30075,,0,G0901,Español & Literatura 9,G0901.5,1,A1;B4;D2,48,,,
30075,,0,ADVHS01,Advisory HS,ADVHS01.13,9,E3,24,,,
30075,,0,E0901,Physical Education and Health 9,E0901.5,7,B2;C5;E4,9,,,
30075,,0,I1003,Geometry,I1003.5,4,A4;C2;D5,42,,,
30075,,0,H0904,English 9,H0904.3,6,B1;C4;E2,29,,,
30075,,0,J0901,Technology 9,J0901.2,3,A3;C1;D4,21,,,
30075,,0,B0901,Social Studies 9,B0901.5,8,B3;D1;E5,40,,,
28147,,0,OH1401,Journalism Intermediate Level,OH1401.1,6,B1;C4;E2,43,,,
28147,,0,L1301,AP Psychology,L1301.2,3,A3;C1;D4,33,,,
28147,,0,A1105,Physics 11,A1105.4,1,A1;B4;D2,41,,,
28147,,0,E1101,Physical Education and Health 11,E1101.1,5,A5;C3;E1,27,,,
28147,,0,OI1003,Algebra II,OI1003.3,4,A4;C2;D5,8,,,
28147,,0,ADVHS01,Advisory HS,ADVHS01.25,9,E3,38,,,
28147,,0,I1215,AP 3-D Art and Design,I1215.1,8,B3;D1;E5,5,,,
28147,,0,OC1310,Painting II,OC1310.1,7,B2;C5;E4,46,,,
28147,,0,G1203,Español & Literatura 11,G1203.1,2,A2;B5;D3,36,,,
27043,,0,OB1532,AP Research,OB1532.1,2,A2;B5;D3,10,,,
27043,,0,OH1501,Journalism Higher Level,OH1501.1,4,A4;C2;D5,43,,,
27043,,0,OB1520,AP Statistics,OB1520.2,5,A5;C3;E1,37,,,
27043,,0,A1204,Environmental Science,A1204.3,8,B3;D1;E5,13,,,
27043,,0,I1212,AP Macroeconomics,I1212.2,7,B2;C5;E4,34,,,
27043,,0,L1304,Life Purpose,L1304.2,1,A1;B4;D2,24,,,
27043,,0,ADVHS01,Advisory HS,ADVHS01.5,9,E3,7,,,
27043,,0,I1213,AP Microeconomics,I1213.2,7,B2;C5;E4,34,,,
27043,,0,G1201,Español & Literatura 12,G1201.5,3,A3;C1;D4,25,,,
27043,,0,E1201,Physical Education and Health 12,E1201.4,6,B1;C4;E2,30,,,
29067,,0,H1001,English 10,H1001.4,8,B3;D1;E5,15,,,
29067,,0,OZ1323,AP Human Geography,OZ1323.5,2,A2;B5;D3,45,,,
29067,,0,E1001,Physical Education and Health 10,E1001.5,3,A3;C1;D4,12,,,
29067,,0,A1006,Chemistry 10,A1006.1,6,B1;C4;E2,7,,,
29067,,0,B1001,Social Sciences 10,B1001.2,7,B2;C5;E4,25,,,
29067,,0,G1004,AP Spanish Language and Culture,G1004.1,1,A1;B4;D2,47,,,
29067,,0,I1003,Geometry,I1003.7,5,A5;C3;E1,42,,,
29067,,0,ADVHS01,Advisory HS,ADVHS01.12,9,E3,23,,,
29067,,0,OZ1207,Anatomy and Physiology,OZ1207.1,4,A4;C2;D5,13,,,
30009,,0,I0903,Algebra I 9,I0903.3,4,A4;C2;D5,37,,,
